"Points:0","Points:1","Points:2","T","U:0","U:1","U:2","Umag","alphat","epsilon","k","nut","p","p_rgh","rho"
25.128,-57.327,20,300,10.752,-5.0361,0.31382,11.885,0.09909,0.065358,0.20477,0.068756,1.0131e+05,-19.61,1.225
18.949,-59.05,20,300,9.411,-4.4676,0.50443,10.44,0.17582,0.006157,0.09094,0.122,1.0133e+05,1.382,1.225
15.864,-56.348,20,300,8.479,-4.6787,0.5797,9.7079,0.17409,0.0078283,0.097005,0.12079,1.0134e+05,10.248,1.225
15.894,-53.628,20,300,7.9086,-5.2912,0.61923,9.558,0.15136,0.017436,0.13266,0.10502,1.0134e+05,11.724,1.225
15.847,-59.071,20,300,8.8233,-4.3186,0.55171,9.8457,0.19146,0.0042856,0.078474,0.13285,1.0133e+05,8.4604,1.225
12.731,-59.101,20,300,8.6338,-3.7702,0.56591,9.4498,0.22915,0.0021323,0.06146,0.159,1.0134e+05,12.414,1.225
12.753,-56.376,20,300,8.218,-4.1862,0.59927,9.2484,0.21055,0.0034695,0.075376,0.1461,1.0134e+05,14.861,1.225
9.3789,-45.807,20,300,5.6442,-3.2062,0.7667,6.5522,0.22659,0.0040702,0.083853,0.15723,1.0137e+05,40.35,1.225
9.7232,-48.365,20,300,6.2381,-3.5522,0.73137,7.2283,0.22725,0.0039826,0.082617,0.15768,1.0136e+05,35.079,1.225
12.865,-48.315,20,300,5.8112,-4.5392,0.72364,7.4356,0.18797,0.010562,0.12308,0.13043,1.0136e+05,32.481,1.225
12.881,-46.995,20,300,5.1849,-4.4782,0.74246,6.9103,0.18575,0.01141,0.12995,0.12889,1.0136e+05,37.931,1.225
6.2789,-45.815,20,300,6.0962,-2.7512,0.75616,6.7397,0.25365,0.0021111,0.065592,0.176,1.0136e+05,39.019,1.225
5.9067,-43.126,20,300,5.9015,-2.2532,0.77654,6.3779,0.26042,0.0017487,0.060134,0.1807,1.0137e+05,41.384,1.225
8.9596,-43.128,20,300,5.2682,-2.651,0.79489,5.9686,0.23322,0.0034663,0.07898,0.16182,1.0137e+05,44.876,1.225
6.5867,-48.395,20,300,6.624,-2.9206,0.71721,7.2887,0.25932,0.0018213,0.061211,0.17993,1.0136e+05,34.19,1.225
28.251,-57.298,20,300,10.958,-4.4716,0.07347,11.844,0.10724,0.14999,0.34688,0.074413,1.013e+05,-28.05,1.225
31.4,-57.205,20,300,10.466,-3.5291,-0.33838,11.067,0.173,0.32146,0.66901,0.12004,1.0129e+05,-33.951,1.225
28.26,-59.964,20,300,11.376,-4.281,0.20608,12.162,0.097913,0.040385,0.1656,0.067939,1.013e+05,-21.893,1.225
31.407,-59.883,20,300,11.489,-3.6338,0.003741,12.06,0.1009,0.080077,0.23555,0.070014,1.013e+05,-25.755,1.225
34.611,-54.039,20,300,3.9537,-1.3901,-1.7766,5.3109,0.64171,1.1465,2.4358,0.44527,1.0128e+05,-44.755,1.225
34.596,-56.735,20,300,9.3474,-2.2745,-0.89663,9.7129,0.28834,0.5141,1.1006,0.20008,1.0129e+05,-37.787,1.225
37.633,-59.076,20,300,10.601,-1.816,-0.54543,10.816,0.17598,0.2056,0.53641,0.12211,1.013e+05,-28.55,1.225
34.592,-59.442,20,300,11.285,-2.782,-0.33548,11.643,0.12575,0.16476,0.40592,0.087258,1.013e+05,-29.554,1.225
37.644,-56.331,20,300,8.5532,-1.2674,-1.233,8.7925,0.36021,0.56289,1.2869,0.24994,1.0129e+05,-38.039,1.225
175.38,-47.328,20,300,0.15404,-1.1457,-0.079321,1.1886,0.34301,0.020019,0.23698,0.238,1.0131e+05,-18.854,1.225
173.95,-47.34,20,300,0.069583,-1.1933,0.24288,1.2367,0.30919,0.019472,0.22191,0.21454,1.0131e+05,-18.832,1.225
172.56,-47.358,20,300,0.03747,-1.2702,0.6646,1.4512,0.25066,0.018185,0.19314,0.17392,1.0131e+05,-18.794,1.225
173.98,-45.998,20,300,0.053551,-1.2919,0.12187,1.3111,0.32463,0.021546,0.23892,0.22525,1.0131e+05,-19.011,1.225
172.61,-46.019,20,300,0.017417,-1.3856,0.55585,1.5312,0.26565,0.020658,0.21165,0.18433,1.0131e+05,-19.049,1.225
175.38,-45.982,20,300,0.21426,-1.2796,-0.24548,1.3554,0.35608,0.021669,0.25084,0.24707,1.0131e+05,-19.058,1.225
12.478,-22.504,20,300,8.0815,-0.11522,0.95395,8.1459,0.14383,0.031439,0.18828,0.099798,1.0135e+05,23.939,1.225
12.519,-23.586,20,300,7.8638,0.086511,0.95489,7.9261,0.1619,0.015048,0.13841,0.11234,1.0135e+05,27.314,1.225
10.822,-22.502,20,300,7.9529,-0.75189,0.92901,8.0544,0.14586,0.028165,0.17926,0.10121,1.0135e+05,24.73,1.225
10.896,-23.593,20,300,7.6627,-0.44738,0.93029,7.7383,0.1664,0.013046,0.12959,0.11546,1.0135e+05,29.116,1.225
10.952,-24.703,20,300,7.4243,-0.31373,0.93255,7.4947,0.19008,0.006769,0.10042,0.13189,1.0136e+05,32.046,1.225
12.557,-24.697,20,300,7.5543,0.25488,0.95707,7.6328,0.18252,0.0085855,0.11041,0.12665,1.0136e+05,30.64,1.225
9.2315,-22.35,20,300,7.5751,-1.4341,0.89971,7.7766,0.15341,0.021887,0.16167,0.10645,1.0135e+05,28.037,1.225
9.2825,-23.499,20,300,7.3378,-1.0007,0.90231,7.467,0.17672,0.0099947,0.11589,0.12262,1.0136e+05,32.098,1.225
9.3576,-24.623,20,300,7.107,-0.71967,0.90729,7.2103,0.2116,0.0045275,0.085132,0.14683,1.0136e+05,35.056,1.225
23.53,-25.619,20,300,11.106,1.5414,0.98061,11.259,0.095075,0.073541,0.2301,0.06597,1.0131e+05,-16.793,1.225
25.07,-25.628,20,300,11.133,1.2159,0.95787,11.243,0.088883,0.11004,0.26336,0.061674,1.0131e+05,-19.281,1.225
21.994,-25.629,20,300,10.71,1.9859,0.99868,10.943,0.097613,0.064662,0.22495,0.067731,1.0131e+05,-10.825,1.225
23.517,-24.622,20,300,11.125,1.3667,1.0116,11.257,0.11342,0.042772,0.19795,0.078701,1.0131e+05,-12.868,1.225
21.957,-24.618,20,300,10.53,1.6113,1.0138,10.705,0.11494,0.041438,0.19473,0.079756,1.0132e+05,-4.7887,1.225
25.059,-24.694,20,300,11.197,1.0991,0.99406,11.296,0.11108,0.070056,0.22198,0.077074,1.0131e+05,-16.292,1.225
20.456,-25.648,20,300,9.9955,2.5274,1.0065,10.37,0.098697,0.058744,0.21575,0.068484,1.0132e+05,-1.2252,1.225
18.936,-25.681,20,300,9.2441,2.7645,1.0056,9.7033,0.098588,0.049834,0.19861,0.068408,1.0133e+05,9.4832,1.225
20.411,-24.52,20,300,9.9142,2.0583,1.0138,10.188,0.11227,0.040542,0.19097,0.077901,1.0133e+05,3.9648,1.225
18.803,-24.397,20,300,9.1548,2.0014,1.0062,9.4482,0.11883,0.032981,0.17539,0.082456,1.0134e+05,13.544,1.225
44.359,-40.524,20,300,-2.1987,1.804,1.2657,3.141,1.5011,0.36104,2.0996,1.0416,1.013e+05,-23.072,1.225
44.336,-43.169,20,300,-2.5413,1.8424,1.116,3.3756,1.2542,0.34412,1.8751,0.87024,1.013e+05,-25.472,1.225
41.706,-40.535,20,300,-2.0377,1.1838,1.2737,2.7029,1.533,0.28941,1.9066,1.0637,1.013e+05,-21.994,1.225
41.706,-41.851,20,300,-2.3346,0.93903,1.2868,2.8454,1.4408,0.29092,1.8544,0.9997,1.013e+05,-23.078,1.225
40.36,-40.552,20,300,-1.8706,0.80259,1.3608,2.4661,1.4865,0.28717,1.8689,1.0314,1.013e+05,-21.247,1.225
39.013,-39.258,20,300,-1.0929,0.94152,1.4134,2.0482,1.3513,0.27354,1.7371,0.93763,1.0131e+05,-19.351,1.225
41.691,-37.877,20,300,-1.3899,1.355,1.2163,2.3205,1.6433,0.25749,1.8593,1.1402,1.013e+05,-21.027,1.225
39.009,-37.91,20,300,-0.95793,1.267,1.3426,2.1144,1.4102,0.23336,1.6387,0.9785,1.0131e+05,-19.531,1.225
44.336,-37.856,20,300,-1.4946,1.6423,1.2052,2.5564,1.6789,0.32851,2.1163,1.1649,1.013e+05,-22.087,1.225
40.339,-35.198,20,300,-0.64431,1.4237,1.1088,1.93,1.5436,0.17561,1.4908,1.071,1.013e+05,-20.287,1.225
39.009,-36.561,20,300,-0.66959,1.5514,1.3074,2.1538,1.3419,0.20013,1.4825,0.93113,1.0131e+05,-19.36,1.225
41.68,-35.186,20,300,-0.75292,1.3698,1.0707,1.9162,1.6705,0.20518,1.6736,1.1591,1.013e+05,-20.725,1.225
44.308,-35.155,20,300,-0.6777,1.3886,0.99703,1.8855,1.7382,0.26021,1.9165,1.2061,1.013e+05,-21.607,1.225
44.182,-32.391,20,300,0.14972,1.1322,0.71943,1.4419,1.5505,0.20488,1.6124,1.0758,1.013e+05,-21.04,1.225
41.648,-33.832,20,300,-0.39018,1.3458,0.94132,1.6987,1.5997,0.16976,1.4924,1.11,1.013e+05,-20.345,1.225
60.504,-43.562,20,300,1.1506,-4.3439,1.6235,4.9322,0.13066,0.39301,0.64597,0.09066,1.0131e+05,-14.074,1.225
62.376,-43.739,20,300,-0.43902,-1.0536,1.324,1.9848,0.23042,0.20252,0.52741,0.15988,1.0131e+05,-12.911,1.225
60.626,-44.755,20,300,1.5633,-4.8168,1.7078,5.4008,0.15985,0.37022,0.6956,0.11092,1.0131e+05,-12.512,1.225
62.399,-44.91,20,300,0.12968,-1.7655,1.4353,2.4624,0.24303,0.2247,0.60287,0.16863,1.0131e+05,-12.748,1.225
60.43,-42.466,20,300,0.69423,-3.7218,1.5475,4.4806,0.10126,0.43364,0.59287,0.070264,1.0131e+05,-15.927,1.225
58.578,-41.456,20,300,2.1875,-8.0802,1.6676,8.5576,0.23218,0.54311,0.98157,0.16111,1.013e+05,-20.421,1.225
58.729,-43.006,20,300,2.0749,-7.5464,1.71,8.0323,0.27877,0.5232,1.0682,0.19344,1.0131e+05,-15.265,1.225
58.938,-44.486,20,300,1.9719,-6.9359,1.744,7.4468,0.34889,0.57236,1.2671,0.24208,1.0131e+05,-11.966,1.225
49.478,-35.18,20,300,-0.03166,0.29615,0.7774,1.164,1.5928,0.42128,2.3142,1.1052,1.013e+05,-23.283,1.225
49.537,-37.92,20,300,-0.75735,0.90277,1.2022,1.8455,1.5753,0.628,2.8098,1.0931,1.013e+05,-23.319,1.225
52.066,-35.199,20,300,0.47475,-1.7317,0.54713,2.0591,1.307,0.49095,2.2732,0.9069,1.013e+05,-22.987,1.225
52.14,-37.981,20,300,-0.022255,-1.0058,0.89402,1.8294,1.386,0.72363,2.8527,0.96168,1.013e+05,-23.586,1.225
52.07,-36.57,20,300,0.3471,-1.6696,0.65025,2.0097,1.3227,0.60312,2.5509,0.91777,1.013e+05,-23.29,1.225
54.695,-35.213,20,300,0.84767,-5.3099,0.7045,5.4283,0.77071,0.45276,1.6841,0.53477,1.013e+05,-21.42,1.225
54.669,-33.855,20,300,1.0691,-5.9984,0.75054,6.1432,0.64634,0.35603,1.3663,0.44848,1.013e+05,-20.508,1.225
53.385,-35.207,20,300,0.69692,-3.3056,0.49721,3.4214,1.0597,0.53156,2.144,0.73531,1.013e+05,-23.02,1.225
52.042,-32.48,20,300,1.0671,-2.3437,0.35198,2.6577,1.1348,0.33054,1.7372,0.78739,1.013e+05,-21.629,1.225
54.674,-32.497,20,300,1.2919,-5.6682,0.70072,5.8852,0.62789,0.30946,1.2486,0.43568,1.0131e+05,-18.682,1.225
49.888,-46.137,20,300,-2.2297,3.2085,1.1278,4.1542,1.1424,0.74503,2.6202,0.79266,1.013e+05,-22.454,1.225
49.973,-48.786,20,300,-0.89928,3.1393,0.56378,3.6529,0.92947,0.58015,2.0863,0.64494,1.013e+05,-20.958,1.225
47.017,-45.861,20,300,-2.3124,2.8098,0.86284,3.7977,1.0521,0.4318,1.9223,0.73,1.013e+05,-27.054,1.225
46.989,-48.506,20,300,-1.2643,2.8266,0.33561,3.4164,0.88549,0.36432,1.6214,0.61442,1.013e+05,-28.516,1.225
47.018,-43.204,20,300,-2.586,2.5659,1.2635,3.8872,1.2649,0.51319,2.2954,0.87771,1.013e+05,-24.581,1.225
44.118,-45.805,20,300,-2.2787,1.7977,0.65034,3.0963,1.0413,0.30916,1.6217,0.72255,1.0129e+05,-30.09,1.225
46.992,-40.541,20,300,-2.0979,2.1437,1.3831,3.3371,1.4825,0.5254,2.5093,1.0287,1.013e+05,-23.381,1.225
46.945,-37.858,20,300,-1.2703,1.6408,1.2552,2.4706,1.6427,0.44914,2.4378,1.1398,1.013e+05,-22.936,1.225
49.642,-40.682,20,300,-1.6206,1.6923,1.4783,2.8718,1.4623,0.8268,3.1062,1.0146,1.013e+05,-23.037,1.225
46.806,-24.443,20,300,8.7604,-0.3618,0.83657,8.8173,0.26578,0.39037,0.92023,0.18442,1.0131e+05,-11.921,1.225
49.62,-24.273,20,300,8.4326,-1.0394,0.87923,8.5652,0.24218,0.27791,0.74215,0.16804,1.0132e+05,-5.6725,1.225
46.912,-27.081,20,300,4.7159,-0.28952,0.49994,4.7779,0.72254,0.54315,1.7139,0.50136,1.0131e+05,-18.52,1.225
49.632,-27.005,20,300,4.9263,-1.2661,0.51298,5.1737,0.65875,0.42147,1.4697,0.45709,1.0131e+05,-15.479,1.225
46.933,-21.705,20,300,9.6486,-0.21104,1.0443,9.7124,0.099146,0.21563,0.41255,0.068795,1.0132e+05,-4.8114,1.225
174.59,-21.765,20,300,-0.69641,-1.2758,0.14653,1.5239,0.19729,0.12256,0.44064,0.13689,1.013e+05,-20.109,1.225
174.54,-23.067,20,300,-0.35417,-0.88881,0.2003,1.0704,0.20328,0.11216,0.42812,0.14105,1.0131e+05,-19.984,1.225
175.85,-23.053,20,300,0.019471,-0.29142,-0.2013,0.76066,0.17123,0.098888,0.37005,0.11881,1.013e+05,-20.221,1.225
174.55,-24.398,20,300,-0.41305,-0.69659,-0.18361,1.0235,0.20822,0.081415,0.36809,0.14448,1.0131e+05,-19.617,1.225
175.83,-24.389,20,300,-0.066313,-0.22053,-0.74812,0.95584,0.16012,0.066405,0.29208,0.11111,1.0131e+05,-19.787,1.225
100.19,-2.5783,20,300,4.2133,-1.6319,-0.33601,4.5693,0.70238,0.21171,1.1011,0.48736,1.0134e+05,11.67,1.225
103.36,-2.6491,20,300,2.7886,-1.0155,-0.80181,3.1632,0.7963,0.32194,1.4453,0.55253,1.0134e+05,15.82,1.225
100.21,-5.3079,20,300,3.9783,-2.4086,-0.11528,4.6929,0.61164,0.17518,0.93553,0.4244,1.0134e+05,10.979,1.225
103.38,-5.3237,20,300,2.5775,-1.9565,-0.43768,3.3459,0.7315,0.28258,1.296,0.50757,1.0134e+05,16.151,1.225
103.18,-0.020902,20,300,3.29,-0.086013,-1.4033,3.6911,0.78113,0.36656,1.5248,0.54201,1.0134e+05,14.185,1.225
106.25,-0.12486,20,300,1.7427,0.31277,-1.9194,2.7646,0.78578,0.42727,1.6583,0.54524,1.0134e+05,17.95,1.225
106.54,-2.7516,20,300,1.1956,-0.77539,-1.6449,2.3973,0.76822,0.3812,1.5491,0.53305,1.0134e+05,19.69,1.225
106.53,-1.4316,20,300,1.267,-0.26303,-1.7085,2.2336,0.78736,0.41306,1.6322,0.54633,1.0134e+05,19.587,1.225
106.56,-5.3262,20,300,1.0503,-1.7954,-1.617,2.9386,0.71499,0.33791,1.4041,0.49612,1.0134e+05,19.431,1.225
125,-22.307,20,300,-2.1969,-0.0091215,0.06752,2.2035,0.29882,0.021523,0.22838,0.20734,1.0131e+05,-18.646,1.225
125,-21.144,20,300,-1.9407,-0.079768,0.16703,1.954,0.23059,0.028325,0.22803,0.16,1.0131e+05,-18.577,1.225
126.57,-22.284,20,300,-2.1935,0.031376,-0.044179,2.198,0.31382,0.023406,0.24425,0.21776,1.0131e+05,-18.777,1.225
126.57,-21.127,20,300,-1.9784,-0.065577,-0.0084452,1.9823,0.23579,0.029466,0.23523,0.16361,1.0131e+05,-18.639,1.225
128.13,-22.219,20,300,-2.1409,0.12395,-0.15194,2.1544,0.32266,0.025982,0.26039,0.22388,1.0131e+05,-18.929,1.225
128.13,-21.055,20,300,-1.9655,0.0040773,-0.17634,1.9766,0.23212,0.035627,0.25278,0.16106,1.0131e+05,-18.728,1.225
28.074,0.54711,20,300,9.05,-0.58568,2.489,9.4116,0.18922,0.0061971,0.096564,0.1313,1.0134e+05,11.703,1.225
28.066,3.0408,20,300,8.6573,-0.55479,2.687,9.0908,0.19277,0.0041747,0.080197,0.13376,1.0134e+05,15.192,1.225
31.19,0.39054,20,300,9.1044,-1.0799,2.918,9.6363,0.16961,0.008335,0.10484,0.11769,1.0133e+05,9.236,1.225
31.175,2.9931,20,300,8.6486,-1.0276,3.2744,9.3274,0.15747,0.0078994,0.094326,0.10927,1.0134e+05,12.892,1.225
28.057,5.6524,20,300,8.3539,-0.36271,2.8455,8.8443,0.1956,0.0034339,0.072131,0.13572,1.0134e+05,18.044,1.225
24.949,5.6909,20,300,8.545,-0.011486,2.3324,8.8685,0.21678,0.0022366,0.061865,0.15042,1.0134e+05,17.415,1.225
24.956,3.0812,20,300,8.7677,-0.20607,2.317,9.0785,0.20442,0.0031434,0.072087,0.14184,1.0134e+05,15.008,1.225
31.169,5.6092,20,300,8.2989,-0.73862,3.5674,9.0952,0.14894,0.0082441,0.089717,0.10335,1.0134e+05,15.792,1.225
25.006,18.985,20,300,7.8332,0.79446,2.389,8.2359,0.25328,0.0011197,0.047122,0.17575,1.0135e+05,24.181,1.225
28.128,18.979,20,300,7.6996,0.82051,2.8667,8.2665,0.21836,0.0021561,0.058468,0.15152,1.0135e+05,24.138,1.225
24.982,16.312,20,300,7.9319,0.62527,2.3703,8.3135,0.25053,0.0011475,0.047198,0.17384,1.0135e+05,23.474,1.225
28.098,16.299,20,300,7.7351,0.58933,2.9601,8.3153,0.21215,0.0023577,0.060095,0.14721,1.0135e+05,23.837,1.225
28.166,21.657,20,300,7.7739,0.97616,2.683,8.292,0.2289,0.0018128,0.054774,0.15883,1.0135e+05,23.875,1.225
31.296,21.655,20,300,7.8746,1.0825,3.3645,8.6592,0.16046,0.0061205,0.073958,0.11134,1.0135e+05,20.456,1.225
31.255,18.98,20,300,7.7808,0.88015,3.6473,8.6667,0.14893,0.0073799,0.079562,0.10334,1.0135e+05,20.453,1.225
31.222,16.296,20,300,7.7661,0.58935,3.779,8.6914,0.14643,0.0079105,0.081465,0.10161,1.0135e+05,20.38,1.225
78.202,18.9,20,300,7.6026,-2.5366,0.20737,8.0449,0.19728,0.15317,0.49354,0.13689,1.0132e+05,-3.8388,1.225
78.19,16.219,20,300,8.2352,-2.6317,-0.54846,8.6881,0.19074,0.12534,0.44075,0.13235,1.0132e+05,-1.1103,1.225
75.013,18.903,20,300,8.3348,-2.9811,0.088656,8.8764,0.14565,0.12063,0.37269,0.10106,1.0132e+05,-3.8713,1.225
78.215,21.604,20,300,6.3509,-1.8411,1.1167,6.7603,0.28679,0.26189,0.78125,0.19899,1.0132e+05,-5.7048,1.225
81.438,21.585,20,300,5.1101,-0.79237,0.84877,5.58,0.38262,0.40158,1.1134,0.26549,1.0132e+05,-4.3389,1.225
81.447,18.881,20,300,6.5516,-1.7221,0.21794,6.9043,0.26283,0.27041,0.74779,0.18237,1.0132e+05,-1.049,1.225
81.45,16.209,20,300,7.6662,-2.3128,-0.44609,8.0534,0.20384,0.15311,0.49391,0.14144,1.0133e+05,2.3327,1.225
173.64,1.0964,20,300,1.3738,-0.16342,0.45145,1.5,0.52777,0.10401,0.66419,0.36621,1.013e+05,-21.893,1.225
175.15,1.0747,20,300,0.70656,0.21488,0.86507,1.2619,0.45329,0.13551,0.70613,0.31453,1.013e+05,-20.652,1.225
174.15,-0.16858,20,300,1.3926,-0.39123,0.42625,1.5388,0.52911,0.099711,0.65083,0.36714,1.013e+05,-20.821,1.225
175.72,-0.19192,20,300,0.77989,-0.14019,0.68265,1.2021,0.43259,0.13031,0.67038,0.30017,1.0131e+05,-19.522,1.225
174.72,2.5717,20,300,0.60467,0.59873,0.94741,1.3745,0.51628,0.12104,0.71247,0.35824,1.013e+05,-21.987,1.225
173.25,2.5524,20,300,1.1804,0.23502,0.54406,1.4597,0.54818,0.10487,0.68245,0.38037,1.013e+05,-23.049,1.225
172.56,-0.15407,20,300,1.8692,-0.69982,0.10923,2.0264,0.55526,0.076964,0.59012,0.38529,1.013e+05,-22.119,1.225
172.11,1.1115,20,300,1.7631,-0.39803,0.14832,1.8277,0.5655,0.077928,0.60074,0.39238,1.013e+05,-23.099,1.225
171.78,2.566,20,300,1.3912,0.00072319,0.15782,1.596,0.59821,0.082662,0.63411,0.41508,1.013e+05,-24.474,1.225
28.209,24.334,20,300,7.8468,1.109,2.469,8.3076,0.24204,0.0014516,0.051083,0.16794,1.0135e+05,23.667,1.225
31.347,24.325,20,300,7.9838,1.227,3.0256,8.6448,0.17517,0.0044679,0.067431,0.12155,1.0135e+05,20.509,1.225
28.244,27.023,20,300,7.9677,1.1356,2.2104,8.3527,0.25944,0.001059,0.045572,0.18002,1.0135e+05,23.292,1.225
25.107,27.04,20,300,8.0342,1.0443,1.8625,8.3194,0.28947,0.00063872,0.037982,0.20086,1.0135e+05,23.438,1.225
25.077,24.346,20,300,7.919,1.0224,2.1031,8.2631,0.27195,0.00082964,0.042147,0.1887,1.0135e+05,23.939,1.225
48.458,24.221,20,300,9.6709,-1.7505,0.50004,9.8639,0.066631,0.09358,0.21764,0.046234,1.0132e+05,-8.2787,1.225
46.917,24.215,20,300,9.7152,-1.1235,0.85706,9.8409,0.065659,0.097398,0.21745,0.045559,1.0132e+05,-7.641,1.225
50.046,22.987,20,300,9.1943,-1.9609,-0.19328,9.4305,0.08837,0.15749,0.33344,0.061318,1.0131e+05,-12.985,1.225
50.007,24.239,20,300,9.6815,-2.3827,0.38645,10.01,0.065421,0.073189,0.19133,0.045394,1.0132e+05,-7.3331,1.225
47.046,40.629,20,300,6.0089,-0.63733,1.8857,6.3472,0.1729,0.00408,0.073106,0.11997,1.0137e+05,40.805,1.225
47.218,37.941,20,300,6.6835,-1.001,1.9739,7.0576,0.16621,0.0044961,0.075175,0.11533,1.0136e+05,34.99,1.225
50.106,40.605,20,300,5.1188,-1.3318,1.921,5.6506,0.13825,0.0083381,0.09581,0.095927,1.0137e+05,46.512,1.225
50.243,39.234,20,300,5.3373,-1.8911,1.9359,6.0057,0.13172,0.010264,0.1038,0.091395,1.0137e+05,43.685,1.225
43.979,40.658,20,300,6.5802,-0.15021,1.8356,6.8415,0.20311,0.0021551,0.05895,0.14093,1.0136e+05,36.99,1.225
47.3,43.308,20,300,5.4966,-0.14586,1.8547,5.8201,0.17635,0.0038941,0.072246,0.12237,1.0137e+05,45.102,1.225
44.141,43.321,20,300,6.2659,0.28007,1.7696,6.5286,0.21135,0.0018934,0.056013,0.14665,1.0136e+05,39.244,1.225
44.035,37.93,20,300,7.2164,-0.26609,1.9681,7.4962,0.19922,0.0021991,0.05844,0.13824,1.0136e+05,30.862,1.225
53.129,22.988,20,300,9.4229,-3.0613,-0.51388,9.9624,0.07688,0.088375,0.23158,0.053345,1.0131e+05,-10.539,1.225
51.552,22.961,20,300,9.3854,-2.5639,-0.3684,9.7719,0.081506,0.11272,0.2694,0.056555,1.0131e+05,-11.778,1.225
53.137,24.32,20,300,9.5593,-3.4403,0.12253,10.201,0.066037,0.053556,0.16562,0.045822,1.0132e+05,-6.8123,1.225
51.561,24.27,20,300,9.5978,-3.0274,0.10441,10.1,0.065831,0.067878,0.18635,0.045678,1.0132e+05,-8.347,1.225
51.547,21.666,20,300,8.3507,-1.8312,-0.69122,8.6234,0.14291,0.29779,0.58692,0.099164,1.0131e+05,-15.486,1.225
53.124,21.674,20,300,8.6157,-2.3685,-0.87532,9.0251,0.1274,0.22584,0.48021,0.088397,1.0131e+05,-12.924,1.225
71.926,24.35,20,300,8.2244,-2.687,2.0436,8.9209,0.15377,0.20991,0.50736,0.1067,1.0132e+05,-6.0627,1.225
71.905,21.612,20,300,8.1801,-3.2015,0.92166,8.8768,0.1387,0.1568,0.4111,0.096238,1.0132e+05,-5.5082,1.225
75.056,24.341,20,300,7.454,-1.9843,2.0852,8.0234,0.23072,0.30306,0.75261,0.16009,1.0132e+05,-6.6738,1.225
75.054,27.093,20,300,8.5391,-1.3658,2.3037,8.996,0.17813,0.24909,0.59997,0.1236,1.0132e+05,-7.5399,1.225
71.928,27.11,20,300,9.3206,-2.1285,2.4183,9.8893,0.11149,0.15093,0.36703,0.077364,1.0132e+05,-7.2978,1.225
53.1,40.596,20,300,3.6366,-2.1557,1.9327,4.6752,0.098158,0.029671,0.14982,0.068109,1.0138e+05,52.871,1.225
51.616,40.6,20,300,4.411,-1.7732,1.9337,5.1511,0.12008,0.014488,0.1173,0.083321,1.0138e+05,50.286,1.225
53.255,41.976,20,300,3.128,-1.4482,1.9326,3.985,0.10119,0.025133,0.14125,0.070216,1.0138e+05,56.444,1.225
51.735,41.982,20,300,4.0172,-1.1813,1.932,4.6237,0.1209,0.013539,0.11387,0.083889,1.0138e+05,53.226,1.225
50.468,43.273,20,300,4.3878,-0.58078,1.9112,4.8448,0.136,0.0088846,0.096301,0.094366,1.0138e+05,51.182,1.225
52.046,43.244,20,300,3.6716,-0.81162,1.9321,4.239,0.11833,0.013515,0.11334,0.082109,1.0138e+05,54.884,1.225
50.213,41.988,20,300,4.6493,-0.99125,1.9162,5.1357,0.13695,0.0085026,0.09664,0.095024,1.0138e+05,50.132,1.225
53.619,43.201,20,300,2.7776,-0.92168,1.9312,3.5416,0.10525,0.020669,0.13193,0.07303,1.0138e+05,58.612,1.225
77.102,42.002,20,300,0.72181,-1.9257,0.093044,2.0641,0.93305,0.11479,0.93739,0.64742,1.013e+05,-20.457,1.225
75.772,42.006,20,300,0.69486,-2.5373,0.33624,2.6584,0.79688,0.10834,0.84131,0.55294,1.013e+05,-20.285,1.225
77.12,43.343,20,300,0.63658,-1.8664,0.040351,1.9757,0.98403,0.11972,0.9829,0.6828,1.013e+05,-21.029,1.225
75.813,43.348,20,300,0.61849,-2.4723,0.22244,2.5657,0.86382,0.11395,0.89811,0.59939,1.013e+05,-20.869,1.225
75.615,40.651,20,300,0.6426,-2.5168,0.45604,2.6469,0.74279,0.10385,0.79523,0.51541,1.0131e+05,-19.574,1.225
76.979,40.652,20,300,0.75271,-1.9653,0.16604,2.1185,0.88154,0.11076,0.89511,0.61168,1.0131e+05,-19.761,1.225
78.352,40.637,20,300,0.75175,-1.2424,0.050604,1.4927,0.98164,0.11567,0.96491,0.68114,1.0131e+05,-19.943,1.225
78.45,41.991,20,300,0.69971,-1.3052,-0.025093,1.5113,1.0228,0.11949,1.0015,0.70972,1.013e+05,-20.532,1.225
78.439,43.318,20,300,0.57901,-1.0765,-0.066943,1.2841,1.0778,0.12472,1.0501,0.74789,1.013e+05,-21.109,1.225
128.96,21.878,20,300,-1.6115,-1.1595,-1.5803,2.5704,0.2746,0.054928,0.3498,0.19054,1.013e+05,-24.015,1.225
128.65,20.859,20,300,-1.6442,-0.75242,-1.5564,2.4178,0.31824,0.064338,0.40847,0.22082,1.013e+05,-23.463,1.225
146.78,21.811,20,300,-1.1193,-2.1849,-0.20264,2.5817,0.57377,0.084204,0.6295,0.39813,1.013e+05,-26.558,1.225
146.77,24.504,20,300,-1.003,-2.383,0.48781,2.7298,0.52771,0.085112,0.60521,0.36617,1.013e+05,-27.444,1.225
150.03,24.505,20,300,-1.1901,-2.5776,1.0259,3.114,0.559,0.093321,0.65242,0.38788,1.013e+05,-27.191,1.225
153.14,21.614,20,300,-1.4626,-2.309,0.68359,2.9566,0.6468,0.10043,0.72866,0.4488,1.013e+05,-27.09,1.225
